Order ID,Product ID_def,Customer ID_def,Country,Region,State_def,City_def,Postal Code_def,Order Date_def,Ship Date_def,Ship Mode_def,Sales_def,Profit_def,Discount_def,Quantity_def,Segment_def,Customer Name_def,Category_def,Sub-Category_def,Order Month,Order Year,Order Quarter,Days between order date and shipping date,Order Day Type,Order Week,Order Day of the Week
CA-2014-107958,OFF-PA-10000357,AH-10120,United States,Central,TEXAS,HOUSTON,77036,2014-07-03,2014-07-06,FIRST CLASS,163.96,59.4355,0.2,5.0,HOME OFFICE,Adrian Hane,OFFICE SUPPLIES,PAPER,July,2014,3,3,Weekday,27,Thursday
CA-2014-107958,OFF-BI-10001787,AH-10120,United States,Central,TEXAS,HOUSTON,77036,2014-07-03,2014-07-06,FIRST CLASS,5.231999999999998,-8.1096,0.8,4.0,HOME OFFICE,Adrian Hane,OFFICE SUPPLIES,BINDERS,July,2014,3,3,Weekday,27,Thursday
CA-2012-137071,TEC-AC-10004353,ED-13885,United States,Central,TEXAS,HOUSTON,77036,2012-12-20,2012-12-21,FIRST CLASS,100.8,21.42,0.2,2.0,HOME OFFICE,Emily Ducich,TECHNOLOGY,ACCESSORIES,December,2012,4,1,Weekday,51,Thursday
CA-2013-136595,FUR-FU-10004671,EM-13825,United States,Central,TEXAS,HOUSTON,77036,2013-09-06,2013-09-08,FIRST CLASS,21.204000000000004,-11.6622,0.6,3.0,CORPORATE,Elizabeth Moffitt,FURNITURE,FURNISHINGS,September,2013,3,2,Weekday,36,Friday
CA-2011-165428,OFF-BI-10002949,JL-15130,United States,Central,TEXAS,HOUSTON,77036,2011-09-01,2011-09-04,FIRST CLASS,3.6479999999999992,-6.019200000000003,0.8,3.0,CONSUMER,Jack Lebron,OFFICE SUPPLIES,BINDERS,September,2011,3,3,Weekday,35,Thursday
CA-2011-165428,OFF-PA-10004100,JL-15130,United States,Central,TEXAS,HOUSTON,77036,2011-09-01,2011-09-04,FIRST CLASS,31.104000000000006,10.8864,0.2,6.0,CONSUMER,Jack Lebron,OFFICE SUPPLIES,PAPER,September,2011,3,3,Weekday,35,Thursday
CA-2013-152765,OFF-PA-10000483,LS-17245,United States,Central,TEXAS,HOUSTON,77036,2013-06-16,2013-06-19,FIRST CLASS,173.48800000000003,54.21499999999998,0.2,7.0,CONSUMER,Lynn Smith,OFFICE SUPPLIES,PAPER,June,2013,2,3,Weekend,24,Sunday
CA-2011-111899,OFF-AR-10001725,NC-18340,United States,Central,TEXAS,HOUSTON,77036,2011-05-04,2011-05-05,FIRST CLASS,37.84,2.8380000000000027,0.2,2.0,CONSUMER,Nat Carroll,OFFICE SUPPLIES,ART,May,2011,2,1,Weekday,18,Wednesday
CA-2011-111899,OFF-FA-10000840,NC-18340,United States,Central,TEXAS,HOUSTON,77036,2011-05-04,2011-05-05,FIRST CLASS,5.4719999999999995,1.8467999999999996,0.2,6.0,CONSUMER,Nat Carroll,OFFICE SUPPLIES,FASTENERS,May,2011,2,1,Weekday,18,Wednesday
CA-2011-105165,TEC-PH-10000675,SZ-20035,United States,Central,TEXAS,HOUSTON,77036,2011-09-07,2011-09-10,FIRST CLASS,196.776,14.758199999999997,0.2,3.0,HOME OFFICE,Sam Zeldin,TECHNOLOGY,PHONES,September,2011,3,3,Weekday,36,Wednesday
CA-2011-105165,OFF-BI-10000050,SZ-20035,United States,Central,TEXAS,HOUSTON,77036,2011-09-07,2011-09-10,FIRST CLASS,2.9199999999999995,-4.8180000000000005,0.8,2.0,HOME OFFICE,Sam Zeldin,OFFICE SUPPLIES,BINDERS,September,2011,3,3,Weekday,36,Wednesday
CA2011-105165,FUR-TA-10004154,SZ-20035,United States,Central,TEXAS,HOUSTON,77036,2011-09-07,2011-09-10,FIRST CLASS,200.795,-22.948000000000008,0.3,1.0,HOME OFFICE,Sam Zeldin,FURNITURE,TABLES,September,2011,3,3,Weekday,36,Wednesday
CA-2011-105165,TEC-AC-10002718,SZ-20035,United States,Central,TEXAS,HOUSTON,77036,2011-09-07,2011-09-10,FIRST CLASS,46.688,-2.918000000000003,0.2,4.0,HOME OFFICE,Sam Zeldin,TECHNOLOGY,ACCESSORIES,September,2011,3,3,Weekday,36,Wednesday
CA-2011-105165,OFF-AR-10003179,SZ-20035,United States,Central,TEXAS,HOUSTON,77036,2011-09-07,2011-09-10,FIRST CLASS,21.864,3.5528999999999984,0.2,3.0,HOME OFFICE,Sam Zeldin,OFFICE SUPPLIES,ART,September,2011,3,3,Weekday,36,Wednesday
US-2011-160444,OFF-ST-10001522,DC-12850,United States,Central,TEXAS,HOUSTON,77036,2011-07-05,2011-07-05,SAME DAY,220.776,-44.15520000000002,0.2,3.0,CONSUMER,Dan Campbell,OFFICE SUPPLIES,STORAGE,July,2011,3,0,Weekday,27,Tuesday
US-2011-160444,OFF-ST-10000563,DC-12850,United States,Central,TEXAS,HOUSTON,77036,2011-07-05,2011-07-05,SAME DAY,281.42400000000004,-35.178000000000004,0.2,11.0,CONSUMER,Dan Campbell,OFFICE SUPPLIES,STORAGE,July,2011,3,0,Weekday,27,Tuesday
US-2012-105676,FUR-FU-10004270,NM-18520,United States,Central,TEXAS,HOUSTON,77036,2012-12-01,2012-12-02,SAME DAY,6.688,-4.012799999999999,0.6,4.0,CONSUMER,Neoma Murray,FURNITURE,FURNISHINGS,December,2012,4,1,Weekend,48,Saturday
CA-2013-108987,OFF-ST-10001580,AG-10675,United States,Central,TEXAS,HOUSTON,77036,2013-09-09,2013-09-11,SECOND CLASS,35.952000000000005,3.5951999999999984,0.2,3.0,CONSUMER,Anna Gayman,OFFICE SUPPLIES,STORAGE,September,2013,3,2,Weekday,37,Monday
CA-2013-108987,FUR-BO-10004834,AG-10675,United States,Central,TEXAS,HOUSTON,77036,2013-09-09,2013-09-11,SECOND CLASS,2396.2655999999997,-317.15280000000007,0.32,4.0,CONSUMER,Anna Gayman,FURNITURE,BOOKCASES,September,2013,3,2,Weekday,37,Monday
CA-2013-108987,OFF-ST-10000934,AG-10675,United States,Central,TEXAS,HOUSTON,77036,2013-09-09,2013-09-11,SECOND CLASS,131.136,-32.784,0.2,4.0,CONSUMER,Anna Gayman,OFFICE SUPPLIES,STORAGE,September,2013,3,2,Weekday,37,Monday
CA-2013-108987,TEC-AC-10000158,AG-10675,United States,Central,TEXAS,HOUSTON,77036,2013-09-09,2013-09-11,SECOND CLASS,57.584,0.7197999999999993,0.2,2.0,CONSUMER,Anna Gayman,TECHNOLOGY,ACCESSORIES,September,2013,3,2,Weekday,37,Monday
CA-2013-101966,TEC-PH-10003437,BM-11785,United States,Central,TEXAS,HOUSTON,77036,2013-07-15,2013-07-17,SECOND CLASS,419.944,52.49299999999997,0.2,7.0,CONSUMER,Bryan Mills,TECHNOLOGY,PHONES,July,2013,3,2,Weekday,29,Monday
CA-2012-103205,TEC-PH-10004896,JJ-15760,United States,Central,TEXAS,HOUSTON,77036,2012-12-08,2012-12-10,SECOND CLASS,119.96,11.996000000000002,0.2,5.0,HOME OFFICE,Joel Jenkins,TECHNOLOGY,PHONES,December,2012,4,2,Weekend,49,Saturday
US-2014-147221,OFF-AP-10002534,JS-16030,United States,Central,TEXAS,HOUSTON,77036,2014-12-03,2014-12-05,SECOND CLASS,294.61999999999995,-766.012,0.8,5.0,CONSUMER,Joy Smith,OFFICE SUPPLIES,APPLIANCES,December,2014,4,2,Weekday,49,Wednesday
US-2014-147221,FUR-FU-10004020,JS-16030,United States,Central,TEXAS,HOUSTON,77036,2014-12-03,2014-12-05,SECOND CLASS,8.752,-3.719599999999998,0.6,4.0,CONSUMER,Joy Smith,FURNITURE,FURNISHINGS,December,2014,4,2,Weekday,49,Wednesday
CA-2013-130050,FUR-FU-10001940,MC-17425,United States,Central,TEXAS,HOUSTON,77036,2013-07-17,2013-07-19,SECOND CLASS,9.552,-3.8207999999999984,0.6,3.0,CORPORATE,Mark Cousins,FURNITURE,FURNISHINGS,July,2013,3,2,Weekday,29,Wednesday
CA-2013-164770,FUR-BO-10003893,MY-18295,United States,Central,TEXAS,HOUSTON,77036,2013-12-03,2013-12-05,SECOND CLASS,781.8639999999999,-137.97600000000008,0.32,10.0,CORPORATE,Muhammed Yedwab,FURNITURE,BOOKCASES,December,2013,4,2,Weekday,49,Tuesday
CA-2013-164770,OFF-PA-10003893,MY-18295,United States,Central,TEXAS,HOUSTON,77036,2013-12-03,2013-12-05,SECOND CLASS,30.816000000000003,9.629999999999995,0.2,9.0,CORPORATE,Muhammed Yedwab,OFFICE SUPPLIES,PAPER,December,2013,4,2,Weekday,49,Tuesday
US-2011-106992,TEC-MA-10000822,SB-20290,United States,Central,TEXAS,HOUSTON,77036,2011-09-19,2011-09-21,SECOND CLASS,3059.982,-509.9970000000007,0.4,3.0,CORPORATE,Sean Braxton,TECHNOLOGY,MACHINES,September,2011,3,2,Weekday,38,Monday
US-2011-106992,TEC-MA-10003353,SB-20290,United States,Central,TEXAS,HOUSTON,77036,2011-09-19,2011-09-21,SECOND CLASS,2519.9579999999996,-251.99579999999992,0.4,7.0,CORPORATE,Sean Braxton,TECHNOLOGY,MACHINES,September,2011,3,2,Weekday,38,Monday
CA-2014-105669,OFF-AR-10000390,SJ-20125,United States,Central,TEXAS,HOUSTON,77036,2014-09-18,2014-09-23,SECOND CLASS,9.912,3.2213999999999996,0.2,3.0,HOME OFFICE,Sanjit Jacobs,OFFICE SUPPLIES,ART,September,2014,3,5,Weekday,38,Thursday
CA-2014-105669,FUR-CH-10003774,SJ-20125,United States,Central,TEXAS,HOUSTON,77036,2014-09-18,2014-09-23,SECOND CLASS,318.43,-77.33300000000001,0.3,5.0,HOME OFFICE,Sanjit Jacobs,FURNITURE,CHAIRS,September,2014,3,5,Weekday,38,Thursday
CA-2014-105669,OFF-BI-10002412,SJ-20125,United States,Central,TEXAS,HOUSTON,77036,2014-09-18,2014-09-23,SECOND CLASS,5.799999999999999,-10.15,0.8,5.0,HOME OFFICE,Sanjit Jacobs,OFFICE SUPPLIES,BINDERS,September,2014,3,5,Weekday,38,Thursday
CA-2014-105669,TEC-PH-10002415,SJ-20125,United States,Central,TEXAS,HOUSTON,77036,2014-09-18,2014-09-23,SECOND CLASS,1415.76,88.48500000000007,0.2,6.0,HOME OFFICE,Sanjit Jacobs,TECHNOLOGY,PHONES,September,2014,3,5,Weekday,38,Thursday
US-2014-152366,OFF-AP-10002684,SJ-20500,United States,Central,TEXAS,HOUSTON,77036,2014-04-22,2014-04-26,SECOND CLASS,97.26399999999998,-243.16000000000008,0.8,4.0,CONSUMER,Shirley Jackson,OFFICE SUPPLIES,APPLIANCES,April,2014,2,4,Weekday,17,Tuesday
CA-2012-125710,OFF-AR-10000657,BT-11680,United States,Central,TEXAS,HOUSTON,77036,2012-10-08,2012-10-13,STANDARD CLASS,3.44,0.5589999999999996,0.2,2.0,CONSUMER,Brian Thompson,OFFICE SUPPLIES,ART,October,2012,4,5,Weekday,41,Monday
CA-2012-162621,OFF-BI-10000962,CA-12055,United States,Central,TEXAS,HOUSTON,77036,2012-09-05,2012-09-11,STANDARD CLASS,16.269999999999996,-25.21850000000001,0.8,5.0,HOME OFFICE,Cathy Armstrong,OFFICE SUPPLIES,BINDERS,September,2012,3,6,Weekday,36,Wednesday
CA-2012-162621,OFF-SU-10003567,CA-12055,United States,Central,TEXAS,HOUSTON,77036,2012-09-05,2012-09-11,STANDARD CLASS,69.12,-14.688,0.2,9.0,HOME OFFICE,Cathy Armstrong,OFFICE SUPPLIES,SUPPLIES,September,2012,3,6,Weekday,36,Wednesday
CA-2012-162621,OFF-BI-10003708,CA-12055,United States,Central,TEXAS,HOUSTON,77036,2012-09-05,2012-09-11,STANDARD CLASS,4.469999999999999,-7.822500000000002,0.8,3.0,HOME OFFICE,Cathy Armstrong,OFFICE SUPPLIES,BINDERS,September,2012,3,6,Weekday,36,Wednesday
US-2011-159618,OFF-AR-10003183,DB-12970,United States,Central,TEXAS,HOUSTON,77036,2011-11-12,2011-11-16,STANDARD CLASS,2.672,0.3339999999999997,0.2,1.0,CORPORATE,Darren Budd,OFFICE SUPPLIES,ART,November,2011,4,4,Weekend,45,Saturday
US-2011-159618,OFF-SU-10000432,DB-12970,United States,Central,TEXAS,HOUSTON,77036,2011-11-12,2011-11-16,STANDARD CLASS,16.656000000000002,-3.123000000000002,0.2,6.0,CORPORATE,Darren Budd,OFFICE SUPPLIES,SUPPLIES,November,2011,4,4,Weekend,45,Saturday
US-2011-159618,TEC-AC-10003832,DB-12970,United States,Central,TEXAS,HOUSTON,77036,2011-11-12,2011-11-16,STANDARD CLASS,79.51200000000001,20.8719,0.2,3.0,CORPORATE,Darren Budd,TECHNOLOGY,ACCESSORIES,November,2011,4,4,Weekend,45,Saturday
US-2011-159618,OFF-PA-10004100,DB-12970,United States,Central,TEXAS,HOUSTON,77036,2011-11-12,2011-11-16,STANDARD CLASS,36.28800000000001,12.7008,0.2,7.0,CORPORATE,Darren Budd,OFFICE SUPPLIES,PAPER,November,2011,4,4,Weekend,45,Saturday
US-2011-159618,FUR-BO-10004467,DB-12970,United States,Central,TEXAS,HOUSTON,77036,2011-11-12,2011-11-16,STANDARD CLASS,67.99319999999999,-12.998700000000008,0.32,1.0,CORPORATE,Darren Budd,FURNITURE,BOOKCASES,November,2011,4,4,Weekend,45,Saturday
CA-2013-163153,FUR-TA-10004767,DM-12955,United States,Central,TEXAS,HOUSTON,77036,2013-03-22,2013-03-26,STANDARD CLASS,99.372,-1.4196000000000095,0.3,2.0,CORPORATE,Dario Medina,FURNITURE,TABLES,March,2013,1,4,Weekday,12,Friday
CA-2013-163153,OFF-AR-10001868,DM-12955,United States,Central,TEXAS,HOUSTON,77036,2013-03-22,2013-03-26,STANDARD CLASS,1.344,0.504,0.2,1.0,CORPORATE,Dario Medina,OFFICE SUPPLIES,ART,March,2013,1,4,Weekday,12,Friday
CA-2012-126669,OFF-PA-10001357,DO-13645,United States,Central,TEXAS,HOUSTON,77036,2012-11-07,2012-11-13,STANDARD CLASS,76.64,26.823999999999995,0.2,2.0,CONSUMER,Doug O'Connell,OFFICE SUPPLIES,PAPER,November,2012,4,6,Weekday,45,Wednesday
CA-2011-110352,OFF-LA-10003923,ED-13885,United States,Central,TEXAS,HOUSTON,77036,2011-11-23,2011-11-29,STANDARD CLASS,23.680000000000003,8.879999999999999,0.2,2.0,HOME OFFICE,Emily Ducich,OFFICE SUPPLIES,LABELS,November,2011,4,6,Weekday,47,Wednesday
US-2013-131611,FUR-TA-10002774,EP-13915,United States,Central,TEXAS,HOUSTON,77036,2013-11-06,2013-11-10,STANDARD CLASS,863.1279999999999,-160.29520000000008,0.3,8.0,CONSUMER,Emily Phan,FURNITURE,TABLES,November,2013,4,4,Weekday,45,Wednesday
US-2013-131611,OFF-BI-10004364,EP-13915,United States,Central,TEXAS,HOUSTON,77036,2013-11-06,2013-11-10,STANDARD CLASS,3.563999999999999,-6.237000000000002,0.8,3.0,CONSUMER,Emily Phan,OFFICE SUPPLIES,BINDERS,November,2013,4,4,Weekday,45,Wednesday
US-2013-131611,FUR-BO-10000780,EP-13915,United States,Central,TEXAS,HOUSTON,77036,2013-11-06,2013-11-10,STANDARD CLASS,956.6648,-225.09759999999991,0.32,7.0,CONSUMER,Emily Phan,FURNITURE,BOOKCASES,November,2013,4,4,Weekday,45,Wednesday
US-2013-131611,OFF-BI-10001989,EP-13915,United States,Central,TEXAS,HOUSTON,77036,2013-11-06,2013-11-10,STANDARD CLASS,12.587999999999996,-20.14080000000001,0.8,3.0,CONSUMER,Emily Phan,OFFICE SUPPLIES,BINDERS,November,2013,4,4,Weekday,45,Wednesday
US-2013-131611,TEC-AC-10004001,EP-13915,United States,Central,TEXAS,HOUSTON,77036,2013-11-06,2013-11-10,STANDARD CLASS,171.96,45.139500000000005,0.2,5.0,CONSUMER,Emily Phan,TECHNOLOGY,ACCESSORIES,November,2013,4,4,Weekday,45,Wednesday
CA-2012-142433,OFF-PA-10002377,ES-14020,United States,Central,TEXAS,HOUSTON,77036,2012-04-20,2012-04-25,STANDARD CLASS,117.456,44.04599999999999,0.2,3.0,CONSUMER,Erica Smith,OFFICE SUPPLIES,PAPER,April,2012,2,5,Weekday,16,Friday
CA-2011-168312,OFF-ST-10003692,GW-14605,United States,Central,TEXAS,HOUSTON,77036,2011-03-01,2011-03-07,STANDARD CLASS,137.352,8.584499999999991,0.2,3.0,CONSUMER,Giulietta Weimer,OFFICE SUPPLIES,STORAGE,March,2011,1,6,Weekday,9,Tuesday
CA-2011-168312,FUR-TA-10001866,GW-14605,United States,Central,TEXAS,HOUSTON,77036,2011-03-01,2011-03-07,STANDARD CLASS,376.509,-43.029600000000045,0.3,3.0,CONSUMER,Giulietta Weimer,FURNITURE,TABLES,March,2011,1,6,Weekday,9,Tuesday
CA-2014-128426,OFF-BI-10000756,JK-15730,United States,Central,TEXAS,HOUSTON,77036,2014-10-08,2014-10-12,STANDARD CLASS,4.239999999999999,-6.359999999999999,0.8,5.0,CONSUMER,Joe Kamberova,OFFICE SUPPLIES,BINDERS,October,2014,4,4,Weekday,41,Wednesday
CA-2011-146283,OFF-PA-10002259,KT-16465,United States,Central,TEXAS,HOUSTON,77036,2011-09-08,2011-09-15,STANDARD CLASS,17.904,6.2664,0.2,2.0,CONSUMER,Kean Takahito,OFFICE SUPPLIES,PAPER,September,2011,3,7,Weekday,36,Thursday
CA-2011-146283,FUR-CH-10004287,KT-16465,United States,Central,TEXAS,HOUSTON,77036,2011-09-08,2011-09-15,STANDARD CLASS,966.6999999999998,-13.810000000000116,0.3,5.0,CONSUMER,Kean Takahito,FURNITURE,CHAIRS,September,2011,3,7,Weekday,36,Thursday
CA-2011-146283,OFF-PA-10000482,KT-16465,United States,Central,TEXAS,HOUSTON,77036,2011-09-08,2011-09-15,STANDARD CLASS,182.112,61.46279999999998,0.2,6.0,CONSUMER,Kean Takahito,OFFICE SUPPLIES,PAPER,September,2011,3,7,Weekday,36,Thursday
CA-2013-112382,TEC-PH-10001552,MB-18085,United States,Central,TEXAS,HOUSTON,77036,2013-05-10,2013-05-14,STANDARD CLASS,19.136000000000003,1.9136000000000009,0.2,2.0,CONSUMER,Mick Brown,TECHNOLOGY,PHONES,May,2013,2,4,Weekday,19,Friday
CA-2013-163048,FUR-CH-10001270,MH-17440,United States,Central,TEXAS,HOUSTON,77036,2013-02-08,2013-02-15,STANDARD CLASS,241.49999999999997,0.0,0.3,4.0,CORPORATE,Mark Haberlin,FURNITURE,CHAIRS,February,2013,1,7,Weekday,6,Friday
US-2013-144547,TEC-AC-10004901,MS-17770,United States,Central,TEXAS,HOUSTON,77036,2013-11-11,2013-11-15,STANDARD CLASS,279.944,48.9902,0.2,7.0,CONSUMER,Maxwell Schwartz,TECHNOLOGY,ACCESSORIES,November,2013,4,4,Weekday,46,Monday
CA-2012-120320,TEC-PH-10000149,MV-18190,United States,Central,TEXAS,HOUSTON,77036,2012-03-05,2012-03-09,STANDARD CLASS,31.92,2.3939999999999984,0.2,2.0,CONSUMER,Mike Vittorini,TECHNOLOGY,PHONES,March,2012,1,4,Weekday,10,Monday
US-2012-114839,FUR-CH-10004086,PW-19240,United States,Central,TEXAS,HOUSTON,77036,2012-04-26,2012-04-30,STANDARD CLASS,408.422,-5.834600000000023,0.3,2.0,CONSUMER,Pierre Wener,FURNITURE,CHAIRS,April,2012,2,4,Weekday,17,Thursday
CA-2012-168088,OFF-PA-10000675,CM-12655,United States,Central,TEXAS,HOUSTON,77041,2012-03-19,2012-03-22,FIRST CLASS,65.584,23.7742,0.2,2.0,HOME OFFICE,Corinna Mitchell,OFFICE SUPPLIES,PAPER,March,2012,1,3,Weekday,12,Monday
CA-2012-168088,FUR-BO-10004218,CM-12655,United States,Central,TEXAS,HOUSTON,77041,2012-03-19,2012-03-22,FIRST CLASS,383.46559999999994,-67.6704,0.32,4.0,HOME OFFICE,Corinna Mitchell,FURNITURE,BOOKCASES,March,2012,1,3,Weekday,12,Monday
CA-2014-159149,FUR-BO-10001601,CR-12820,United States,Central,TEXAS,HOUSTON,77041,2014-02-18,2014-02-20,FIRST CLASS,89.06639999999999,-17.027400000000007,0.32,1.0,HOME OFFICE,Cyra Reiten,FURNITURE,BOOKCASES,February,2014,1,2,Weekday,8,Tuesday
CA-2014-159149,OFF-AR-10000937,CR-12820,United States,Central,TEXAS,HOUSTON,77041,2014-02-18,2014-02-20,FIRST CLASS,175.44,52.632000000000005,0.2,6.0,HOME OFFICE,Cyra Reiten,OFFICE SUPPLIES,ART,February,2014,1,2,Weekday,8,Tuesday
CA-2014-159149,TEC-PH-10000038,CR-12820,United States,Central,TEXAS,HOUSTON,77041,2014-02-18,2014-02-20,FIRST CLASS,438.336,-87.66720000000004,0.2,4.0,HOME OFFICE,Cyra Reiten,TECHNOLOGY,PHONES,February,2014,1,2,Weekday,8,Tuesday
CA-2014-161774,FUR-CH-10003981,GT-14710,United States,Central,TEXAS,HOUSTON,77041,2014-05-15,2014-05-16,FIRST CLASS,899.43,-12.84900000000016,0.3,5.0,CONSUMER,Greg Tran,FURNITURE,CHAIRS,May,2014,2,1,Weekday,20,Thursday
CA-2014-161774,OFF-AR-10001446,GT-14710,United States,Central,TEXAS,HOUSTON,77041,2014-05-15,2014-05-16,FIRST CLASS,46.2,5.774999999999999,0.2,5.0,CONSUMER,Greg Tran,OFFICE SUPPLIES,ART,May,2014,2,1,Weekday,20,Thursday
CA-2014-161774,OFF-PA-10000300,GT-14710,United States,Central,TEXAS,HOUSTON,77041,2014-05-15,2014-05-16,FIRST CLASS,47.952000000000005,16.183799999999998,0.2,3.0,CONSUMER,Greg Tran,OFFICE SUPPLIES,PAPER,May,2014,2,1,Weekday,20,Thursday
CA-2014-161774,TEC-PH-10004071,GT-14710,United States,Central,TEXAS,HOUSTON,77041,2014-05-15,2014-05-16,FIRST CLASS,7.992000000000001,0.6993,0.2,1.0,CONSUMER,Greg Tran,TECHNOLOGY,PHONES,May,2014,2,1,Weekday,20,Thursday
CA-2014-161774,OFF-PA-10003134,GT-14710,United States,Central,TEXAS,HOUSTON,77041,2014-05-15,2014-05-16,FIRST CLASS,76.864,26.902399999999993,0.2,2.0,CONSUMER,Greg Tran,OFFICE SUPPLIES,PAPER,May,2014,2,1,Weekday,20,Thursday
CA-2013-111318,TEC-PH-10004100,IL-15100,United States,Central,TEXAS,HOUSTON,77041,2013-07-24,2013-07-27,FIRST CLASS,115.136,11.513600000000004,0.2,8.0,CONSUMER,Ivan Liston,TECHNOLOGY,PHONES,July,2013,3,3,Weekday,30,Wednesday
CA-2012-110877,OFF-PA-10004621,JE-15715,United States,Central,TEXAS,HOUSTON,77041,2012-10-23,2012-10-26,FIRST CLASS,36.28800000000001,12.7008,0.2,7.0,CONSUMER,Joe Elijah,OFFICE SUPPLIES,PAPER,October,2012,4,3,Weekday,43,Tuesday
CA-2012-110877,TEC-PH-10002103,JE-15715,United States,Central,TEXAS,HOUSTON,77041,2012-10-23,2012-10-26,FIRST CLASS,150.384,15.038400000000005,0.2,2.0,CONSUMER,Joe Elijah,TECHNOLOGY,PHONES,October,2012,4,3,Weekday,43,Tuesday
US-2014-118038,OFF-BI-10004182,KB-16600,United States,Central,TEXAS,HOUSTON,77041,2014-12-10,2014-12-12,FIRST CLASS,1.2479999999999998,-1.9344000000000008,0.8,3.0,CORPORATE,Ken Brennan,OFFICE SUPPLIES,BINDERS,December,2014,4,2,Weekday,50,Wednesday
US-2014-118038,FUR-FU-10000260,KB-16600,United States,Central,TEXAS,HOUSTON,77041,2014-12-10,2014-12-12,FIRST CLASS,9.708,-5.8248000000000015,0.6,3.0,CORPORATE,Ken Brennan,FURNITURE,FURNISHINGS,December,2014,4,2,Weekday,50,Wednesday
US-2014-118038,OFF-ST-10000615,KB-16600,United States,Central,TEXAS,HOUSTON,77041,2014-12-10,2014-12-12,FIRST CLASS,27.24,2.724000000000002,0.2,3.0,CORPORATE,Ken Brennan,OFFICE SUPPLIES,STORAGE,December,2014,4,2,Weekday,50,Wednesday
CA-2013-132017,OFF-BI-10004001,MH-17620,United States,Central,TEXAS,HOUSTON,77041,2013-09-27,2013-09-28,FIRST CLASS,6.815999999999998,-11.587200000000005,0.8,2.0,CORPORATE,Matt Hagelstein,OFFICE SUPPLIES,BINDERS,September,2013,3,1,Weekday,39,Friday
CA-2012-160794,OFF-PA-10004156,MS-17980,United States,Central,TEXAS,HOUSTON,77041,2012-08-06,2012-08-08,FIRST CLASS,27.216,9.865799999999998,0.2,3.0,CORPORATE,Michael Stewart,OFFICE SUPPLIES,PAPER,August,2012,3,2,Weekday,32,Monday
CA-2012-119690,OFF-PA-10001019,MV-17485,United States,Central,TEXAS,HOUSTON,77041,2012-06-25,2012-06-28,FIRST CLASS,47.952000000000005,16.183799999999998,0.2,3.0,CONSUMER,Mark Van Huff,OFFICE SUPPLIES,PAPER,June,2012,2,3,Weekday,26,Monday
CA-2012-119690,OFF-BI-10000201,MV-17485,United States,Central,TEXAS,HOUSTON,77041,2012-06-25,2012-06-28,FIRST CLASS,0.9839999999999998,-1.476,0.8,2.0,CONSUMER,Mark Van Huff,OFFICE SUPPLIES,BINDERS,June,2012,2,3,Weekday,26,Monday
CA-2012-119690,FUR-FU-10004587,MV-17485,United States,Central,TEXAS,HOUSTON,77041,2012-06-25,2012-06-28,FIRST CLASS,75.38400000000001,-20.730599999999995,0.6,9.0,CONSUMER,Mark Van Huff,FURNITURE,FURNISHINGS,June,2012,2,3,Weekday,26,Monday
CA-2012-119690,OFF-LA-10001613,MV-17485,United States,Central,TEXAS,HOUSTON,77041,2012-06-25,2012-06-28,FIRST CLASS,4.608,1.6704,0.2,2.0,CONSUMER,Mark Van Huff,OFFICE SUPPLIES,LABELS,June,2012,2,3,Weekday,26,Monday
CA-2012-126697,TEC-PH-10002922,SV-20815,United States,Central,TEXAS,HOUSTON,77041,2012-09-21,2012-09-24,FIRST CLASS,946.344,118.29299999999988,0.2,7.0,CORPORATE,Stuart Van,TECHNOLOGY,PHONES,September,2012,3,3,Weekday,38,Friday
CA-2012-126697,TEC-AC-10004353,SV-20815,United States,Central,TEXAS,HOUSTON,77041,2012-09-21,2012-09-24,FIRST CLASS,151.20000000000002,32.13,0.2,3.0,CORPORATE,Stuart Van,TECHNOLOGY,ACCESSORIES,September,2012,3,3,Weekday,38,Friday
CA-2012-126697,FUR-FU-10001706,SV-20815,United States,Central,TEXAS,HOUSTON,77041,2012-09-21,2012-09-24,FIRST CLASS,4.928000000000001,-1.4783999999999995,0.6,4.0,CORPORATE,Stuart Van,FURNITURE,FURNISHINGS,September,2012,3,3,Weekday,38,Friday
CA-2011-123498,OFF-BI-10000632,TC-20980,United States,Central,TEXAS,HOUSTON,77041,2011-11-07,2011-11-09,FIRST CLASS,26.045999999999992,-44.2782,0.8,3.0,CORPORATE,Tamara Chand,OFFICE SUPPLIES,BINDERS,November,2011,4,2,Weekday,45,Monday
CA-2011-123498,OFF-EN-10004773,TC-20980,United States,Central,TEXAS,HOUSTON,77041,2011-11-07,2011-11-09,FIRST CLASS,74.352,26.952599999999997,0.2,3.0,CORPORATE,Tamara Chand,OFFICE SUPPLIES,ENVELOPES,November,2011,4,2,Weekday,45,Monday
CA-2013-108210,TEC-PH-10002293,AT-10735,United States,Central,TEXAS,HOUSTON,77041,2013-05-31,2013-06-01,SAME DAY,79.96,7.996000000000006,0.2,5.0,CONSUMER,Annie Thurman,TECHNOLOGY,PHONES,May,2013,2,1,Weekday,22,Friday
CA-2013-108210,TEC-AC-10000109,AT-10735,United States,Central,TEXAS,HOUSTON,77041,2013-05-31,2013-06-01,SAME DAY,223.96,11.198000000000016,0.2,5.0,CONSUMER,Annie Thurman,TECHNOLOGY,ACCESSORIES,May,2013,2,1,Weekday,22,Friday
